id,first_name,last_name,full_name,country,wealthy_parents,parent_on_wiki
1593774,Sebastian,Gima,Sebastian Gima,Romania,False,
1196286,Sandro,Kopp,Sandro Kopp,Austria,False,False
807624,Alfredo,Perez,Alfredo Perez,USA,False,False
1242546,August,Holmgren,August Holmgren,Denmark,False,False
2233884,Jakub,Mensik,Jakub Mensik,Czech Republic,False,False
1582206,Robert,Strombachs,Robert Strombachs,Germany,False,False
2234100,Ilya,Snitari,Ilya Snitari,Moldova,False,False
1466472,Ajeet,Rai,Ajeet Rai,New Zealand,False,False
2094546,Dino,Prizmic,Dino Prizmic,Croatia,False,False
1473090,Arthur,Weber,Arthur Weber,France,False,False
1603464,Harry,Wendelken,Harry Wendelken,United Kingdom,False,
2440380,Alex,Michelsen,Alex Michelsen,USA,False,False
782640,Nathan,Ponwith,Nathan Ponwith,USA,False,
2001060,Kalin,Ivanovski,Kalin Ivanovski,North Macedonia,False,False
2288406,Gabriele,Piraino,Gabriele Piraino,Italy,False,
1854954,Aidan,Mayo,Aidan Mayo,USA,False,
2253228,Gabriel,Debru,Gabriel Debru,France,False,False
1798602,Gonzalo,Bueno,Gonzalo Bueno,Peru,False,False
1730802,Fausto,Tabacco,Fausto Tabacco,Italy,False,
1304634,Barrera,Soriano,Barrera Soriano,Colombia,False,
940968,Wyk,Van,Wyk Van,South Africa,False,
1549956,Saba,Purtseladze,Saba Purtseladze,Georgia,False,False
827352,Duarte,Vale,Duarte Vale,Portugal,False,False
2046900,Leo,Borg,Leo Borg,Sweden,True,False
1385808,Lorenzo,Rottoli,Lorenzo Rottoli,Italy,False,
644118,Alexander,Cozbinov,Alexander Cozbinov,Moldova,False,False
1147110,Digvijay,Singh,Digvijay Singh,India,False,False
1553880,George,Loffhagen,George Loffhagen,United Kingdom,False,
1372032,Gabi,Boitan,Gabi Boitan,Romania,False,
1819854,Alex,Barrena,Alex Barrena,Argentina,False,
398868,Naomi,Osaka,Naomi Osaka,Japan,True,False
119028,Petra,Kvitova,Petra Kvitova,Czech Republic,False,False
215034,Simona,Halep,Simona Halep,Romania,False,False
138960,Sloane,Stephens,Sloane Stephens,USA,True,False
124404,Karolina,Pliskova,Karolina Pliskova,Czech Republic,True,False
117480,Angelique,Kerber,Angelique Kerber,Germany,False,False
307770,Elina,Svitolina,Elina Svitolina,Ukraine,False,False
272622,Kiki,Bertens,Kiki Bertens,Netherlands,False,False
113472,Caroline,Wozniacki,Caroline Wozniacki,Denmark,True,True
946536,Aryna,Sabalenka,Aryna Sabalenka,Belarus,False,False
109536,Serena,Williams,Serena Williams,USA,True,True
794232,Daria,Kasatkina,Daria Kasatkina,Russia,False,False
118740,Anastasija,Sevastova,Anastasija Sevastova,Latvia,False,False
296124,Ashleigh,Barty,Ashleigh Barty,Australia,False,False
304668,Garbine,Muguruza,Garbine Muguruza,Spain,False,False
118128,Julia,Gorges,Julia Gorges,Germany,False,False
212556,Madison,Keys,Madison Keys,USA,True,False
275088,Qiang,Wang,Qiang Wang,China,False,False
254046,Caroline,Garcia,Caroline Garcia,France,True,False
288066,Anett,Kontaveit,Anett Kontaveit,Estonia,False,False
471318,Elise,Mertens,Elise Mertens,Belgium,False,False
386988,Jelena,Ostapenko,Jelena Ostapenko,Latvia,False,False
351102,Danielle,Collins,Danielle Collins,USA,False,False
216414,Lesia,Tsurenko,Lesia Tsurenko,Ukraine,False,False
124842,Navarro,Suarez,Navarro Suarez,Spain,False,
115908,Dominika,Cibulková,Dominika Cibulková,Slovakia,False,True
265866,Camila,Giorgi,Camila Giorgi,Italy,False,False
119010,Mihaela,Buzarnescu,Mihaela Buzarnescu,Romania,False,False
110040,Maria,Sharapova,Maria Sharapova,Russia,True,False
303858,Donna,Vekic,Donna Vekic,Croatia,True,False
113628,Su,Hsieh,Su Hsieh,Chinese Taipei,False,
117288,Anastasia,Pavlyuchenkova,Anastasia Pavlyuchenkova,Russia,False,False
275424,Aliaksandra,Sasnovich,Aliaksandra Sasnovich,Belarus,False,False
109518,Venus,Williams,Venus Williams,USA,True,True
118236,Petra,Martic,Petra Martic,Croatia,False,False
551772,Sofia,Kenin,Sofia Kenin,USA,False,False
395712,Maria,Sakkari,Maria Sakkari,Greece,False,False
434268,Katerina,Siniakova,Katerina Siniakova,Czech Republic,False,False
274644,Johanna,Konta,Johanna Konta,United Kingdom,False,False
117654,Shuai,Zhang,Shuai Zhang,China,False,False
273282,Yulia,Putintseva,Yulia Putintseva,Kazakhstan,False,False
286194,Saisai,Zheng,Saisai Zheng,China,False,False
383754,Belinda,Bencic,Belinda Bencic,Switzerland,True,False
201570,Kristina,Mladenovic,Kristina Mladenovic,France,True,False
777216,Viktoria,Hruncakova,Viktoria Hruncakova,Slovakia,,False
245976,Daria,Saville,Daria Saville,Australia,False,True
1139928,Dayana,Yastremska,Dayana Yastremska,Ukraine,False,False
110592,Barbora,Strycova,Barbora Strycova,Czech Republic,False,False
206928,Ajla,Tomljanovic,Ajla Tomljanovic,Australia,True,False
112860,Alize,Cornet,Alize Cornet,France,False,False
114114,Victoria,Azarenka,Victoria Azarenka,Belarus,False,False
304134,Uytvanck,Van,Uytvanck Van,Belgium,False,
113646,Pauline,Parmentier,Pauline Parmentier,France,False,False
119616,Amritraj,Riske,Amritraj Riske,USA,False,
110754,Kirsten,Flipkens,Kirsten Flipkens,Belgium,False,False
332418,Ons,Jabeur,Ons Jabeur,Tunisia,False,False
451698,Rebecca,Peterson,Rebecca Peterson,Sweden,False,False
249156,Aleksandra,Krunic,Aleksandra Krunic,Serbia,False,False
270828,Monica,Puig,Monica Puig,Puerto Rico,False,False
312162,Yafan,Wang,Yafan Wang,China,False,False
119154,Ekaterina,Makarova,Ekaterina Makarova,Russia,False,False
1383780,Amanda,Anisimova,Amanda Anisimova,USA,True,False
865224,Vera,Lapko,Vera Lapko,Belarus,False,False
277836,Anna,Schmiedlova,Anna Schmiedlova,Slovakia,False,False
258624,Timea,Babos,Timea Babos,Hungary,False,False
117486,Andrea,Petkovic,Andrea Petkovic,Germany,False,False
117132,Tatjana,Maria,Tatjana Maria,Germany,False,False
1217556,Bianca,Andreescu,Bianca Andreescu,Canada,True,False
116676,Johanna,Larsson,Johanna Larsson,Sweden,False,False
115710,Magdalena,Rybarikova,Magdalena Rybarikova,Slovakia,False,False
215040,Irina,Begu,Irina Begu,Romania,False,False
114240,Evgeniya,Rodina,Evgeniya Rodina,Russia,False,False
916836,Marketa,Vondrousova,Marketa Vondrousova,Czech Republic,False,False
661806,Tamara,Zidansek,Tamara Zidansek,Slovenia,False,False
110586,Samantha,Stosur,Samantha Stosur,Australia,False,False
264366,Eugenie,Bouchard,Eugenie Bouchard,Canada,True,False
362364,Tormo,Sorribes,Tormo Sorribes,Spain,False,
406566,Ekaterina,Alexandrova,Ekaterina Alexandrova,Russia,False,False
1264998,Anastasia,Potapova,Anastasia Potapova,Russia,False,False
117672,Madison,Brengle,Madison Brengle,USA,False,False
247170,Margarita,Gasparyan,Margarita Gasparyan,Russia,False,False
315210,Dalila,Jakupovic,Dalila Jakupovic,Slovenia,False,False
261174,Luksika,Kumkhum,Luksika Kumkhum,Thailand,False,False
257046,Mona,Barthel,Mona Barthel,Germany,False,False
406554,Bernarda,Pera,Bernarda Pera,USA,False,False
113172,Stefanie,Vogele,Stefanie Vogele,Switzerland,False,False
113874,Kaia,Kanepi,Kaia Kanepi,Estonia,False,False
377556,Katie,Boulter,Katie Boulter,United Kingdom,False,False
119754,Polona,Hercog,Polona Hercog,Slovenia,False,False
116178,Kristyna,Pliskova,Kristyna Pliskova,Czech Republic,False,False
308334,Taylor,Townsend,Taylor Townsend,USA,True,False
118380,Sorana,Cirstea,Sorana Cirstea,Romania,False,False
278700,Lara,Arruabarrena,Lara Arruabarrena,Spain,False,False
1139982,Anna,Blinkova,Anna Blinkova,Russia,False,False
291510,Kateryna,Baindl,Kateryna Baindl,Ukraine,False,False
218670,Zarina,Diyas,Zarina Diyas,Kazakhstan,False,False
109800,Vera,Zvonareva,Vera Zvonareva,Russia,False,False
253746,Magda,Linette,Magda Linette,Poland,False,False
248142,Ana,Bogdan,Ana Bogdan,Romania,False,False
117942,Monica,Niculescu,Monica Niculescu,Romania,False,False
114354,Mandy,Minella,Mandy Minella,Luxembourg,False,False
116574,Coco,Vandeweghe,Coco Vandeweghe,USA,True,True
393948,Fiona,Ferro,Fiona Ferro,France,False,False
269016,Jessica,Pegula,Jessica Pegula,USA,True,True
225060,Laura,Siegemund,Laura Siegemund,Germany,False,False
290742,Viktorija,Golubic,Viktorija Golubic,Switzerland,False,False
110124,Svetlana,Kuznetsova,Svetlana Kuznetsova,Russia,,False
401820,Veronika,Kudermetova,Veronika Kudermetova,Russia,False,True
543936,Natalia,Vikhlyantseva,Natalia Vikhlyantseva,Russia,False,False
248436,Heather,Watson,Heather Watson,United Kingdom,False,False
1198752,Olga,Danilovic,Olga Danilovic,Serbia,False,True
112392,Timea,Bacsinszky,Timea Bacsinszky,Switzerland,False,False
308364,Sachia,Vickery,Sachia Vickery,USA,False,False
118038,Mariana,Duque Mariño,Mariana Duque Mariño,Colombia,False,
434712,Nao,Hibino,Nao Hibino,Japan,False,False
801984,Paula,Badosa,Paula Badosa,Spain,False,False
313650,Jennifer,Brady,Jennifer Brady,USA,False,False
273516,Lin,Zhu,Lin Zhu,China,False,False
946044,Fanny,Stollar,Fanny Stollar,Hungary,False,False
230778,Misaki,Doi,Misaki Doi,Japan,False,False
322746,Harriet,Dart,Harriet Dart,United Kingdom,False,False
115224,Sara,Errani,Sara Errani,Italy,False,False
467970,Ivana,Jorovic,Ivana Jorovic,Serbia,False,False
419940,Tamara,Korpatsch,Tamara Korpatsch,Germany,False,False
197184,Vitalia,Diatchenko,Vitalia Diatchenko,Russia,False,False
632790,Marie,Bouzkova,Marie Bouzkova,Czech Republic,False,False
543996,Anhelina,Kalinina,Anhelina Kalinina,Ukraine,False,False
119094,Arantxa,Rus,Arantxa Rus,Netherlands,False,False
110898,Shuai,Peng,Shuai Peng,China,False,False
510474,Karolina,Muchova,Karolina Muchova,Czech Republic,False,False
286872,Irina,Khromacheva,Irina Khromacheva,Russia,False,False
742956,Caroline,Dolehide,Caroline Dolehide,USA,False,False
261312,Julia,Glushko,Julia Glushko,Israel,False,False
113526,Varvara,Lepchenko,Varvara Lepchenko,USA,False,False
278778,Tereza,Smitkova,Tereza Smitkova,Czech Republic,False,False
119268,Yanina,Wickmayer,Yanina Wickmayer,Belgium,False,False
111540,Lucie,Šafárová,Lucie Šafárová,Czech Republic,False,
228336,Sabina,Sharipova,Sabina Sharipova,Uzbekistan,False,False
225066,Nicole,Gibbs,Nicole Gibbs,USA,False,False
1369644,Iga,Swiatek,Iga Swiatek,Poland,False,False
1075812,Claire,Liu,Claire Liu,USA,False,False
527016,Priscilla,Hon,Priscilla Hon,Australia,False,False
1025628,Sofya,Zhuk,Sofya Zhuk,Russia,False,False
279180,Conny,Perrin,Conny Perrin,Switzerland,False,False
150408,Christina,Mchale,Christina Mchale,USA,False,False
1074888,Anna,Kalinskaya,Anna Kalinskaya,Russia,False,False
302178,Allie,Kiick,Allie Kiick,USA,True,True
325566,Ysaline,Bonaventure,Ysaline Bonaventure,Belgium,False,False
290928,Ekaterine,Gorgodze,Ekaterine Gorgodze,Georgia,False,False
277074,Richel,Hogenkamp,Richel Hogenkamp,Netherlands,False,False
274020,Royg,Cepede,Royg Cepede,Paraguay,False,
693054,Aliona,Bolsova,Aliona Bolsova,Spain,False,False
750108,Danielle,Lao,Danielle Lao,USA,False,False
544896,Jil,Teichmann,Jil Teichmann,Switzerland,False,False
1380348,Marta,Kostyuk,Marta Kostyuk,Ukraine,True,False
215022,Alexandra,Dulgheru,Alexandra Dulgheru,Romania,,False
630606,Kimberly,Birrell,Kimberly Birrell,Australia,False,False
230478,Kurumi,Nara,Kurumi Nara,Japan,False,False
248256,Viktoriya,Tomova,Viktoriya Tomova,Bulgaria,False,False
348330,Astra,Sharma,Astra Sharma,Australia,False,False
313110,Irina,Bara,Irina Bara,Romania,False,False
1127112,Lorenzo,Di,Lorenzo Di,USA,False,
314946,Bibiane,Schoofs,Bibiane Schoofs,Netherlands,False,False
493854,Deichmann,Von,Deichmann Von,Liechtenstein,False,
248892,Perez,Garcia,Perez Garcia,Spain,False,
144408,Xinyun,Han,Xinyun Han,China,False,False
313386,Danka,Kovinic,Danka Kovinic,Montenegro,False,False
279762,Ankita,Raina,Ankita Raina,India,False,False
1117884,Elena,Rybakina,Elena Rybakina,Kazakhstan,False,False
923172,Martina,Trevisan,Martina Trevisan,Italy,False,True
1181148,Kaja,Juvan,Kaja Juvan,Slovenia,False,False
138504,Arina,Rodionova,Arina Rodionova,Australia,False,False
437220,Fangzhou,Liu,Fangzhou Liu,China,False,False
495666,Valentini,Grammatikopoulou,Valentini Grammatikopoulou,Greece,False,False
358224,Maia,Haddad,Maia Haddad,Brazil,False,
441012,Jamie,Loeb,Jamie Loeb,USA,False,False
935724,Katie,Swan,Katie Swan,United Kingdom,False,False
484650,Zoe,Hives,Zoe Hives,Australia,False,False
771516,Liudmila,Samsonova,Liudmila Samsonova,Russia,False,False
119604,Asia,Muhammad,Asia Muhammad,USA,False,True
289920,Tereza,Martincova,Tereza Martincova,Czech Republic,False,False
1172016,Katarina,Zavatska,Katarina Zavatska,Ukraine,False,False
827820,Catherine,Bellis,Catherine Bellis,USA,False,False
578454,Gabriella,Taylor,Gabriella Taylor,United Kingdom,False,False
325230,Barbara,Haas,Barbara Haas,Austria,False,False
1338900,Xiyu,Wang,Xiyu Wang,China,False,False
368460,Antonia,Lottner,Antonia Lottner,Germany,False,False
289716,Carina,Witthoeft,Carina Witthoeft,Germany,False,False
261762,Basak,Eraydin,Basak Eraydin,Turkey,False,False
426216,Rebecca,Sramkova,Rebecca Sramkova,Slovakia,False,False
111456,Elena,Vesnina,Elena Vesnina,Russia,False,False
1135878,Destanee,Aiava,Destanee Aiava,Australia,False,False
150438,Sílvia,Soler-Espinosa,Sílvia Soler-Espinosa,Spain,False,False
427512,Magdalena,Frech,Magdalena Frech,Poland,False,False
261024,Jia,Lu,Jia Lu,China,False,False
233796,Jana,Cepelova,Jana Cepelova,Slovakia,True,False
1338792,Whitney,Osuigwe,Whitney Osuigwe,USA,True,False
398892,Giuseppe,Di,Giuseppe Di,Italy,False,
115434,Sabine,Lisicki,Sabine Lisicki,Germany,False,False
771840,Katherine,Sebov,Katherine Sebov,Canada,False,False
299364,Ying,Duan,Ying Duan,China,False,
248244,Lauren,Davis,Lauren Davis,USA,False,True
311874,Varvara,Flink,Varvara Flink,Russia,False,False
247734,Tereza,Mrdeza,Tereza Mrdeza,Croatia,False,False
247698,Valentyna,Ivakhnenko,Valentyna Ivakhnenko,Russia,False,False
112464,Kateryna,Volodko,Kateryna Volodko,Ukraine,False,False
290268,Anna,Zaja,Anna Zaja,Germany,False,False
415260,Jasmine,Paolini,Jasmine Paolini,Italy,False,False
436428,Shilin,Xu,Shilin Xu,China,False,False
988116,Karman,Thandi,Karman Thandi,India,False,False
718032,Ellen,Perez,Ellen Perez,Australia,False,False
349614,Dejana,Radanovic,Dejana Radanovic,Serbia,False,False
362400,Barbora,Krejcikova,Barbora Krejcikova,Czech Republic,False,False
1150626,Ayano,Shimizu,Ayano Shimizu,Japan,False,False
581898,Fang,Xun,Fang Xun,China,False,
265278,Monticone,Gatto,Monticone Gatto,Italy,False,
247680,Maryna,Zanevska,Maryna Zanevska,Belgium,False,False
156732,Rebecca,Marino,Rebecca Marino,Canada,False,False
446682,Francoise,Abanda,Francoise Abanda,Canada,False,False
150432,Kristie,Ahn,Kristie Ahn,USA,False,False
279558,Chloe,Paquet,Chloe Paquet,France,False,False
249564,Na,Han,Na Han,South Korea,False,
476670,Lizette,Cabrera,Lizette Cabrera,Australia,False,False
296160,Kerkhove,Pattinama,Kerkhove Pattinama,Netherlands,False,
692874,Anastasia,Zarytska,Anastasia Zarytska,Czech Republic,False,False
240864,Paula,Ormaechea,Paula Ormaechea,Argentina,False,False
620262,Raluca,Serban,Raluca Serban,Cyprus,False,False
313830,Quirine,Lemoine,Quirine Lemoine,Netherlands,False,False
265272,Elitsa,Kostova,Elitsa Kostova,Bulgaria,False,False
397992,Yuxuan,Zhang,Yuxuan Zhang,China,False,False
292206,Anastasia,Grymalska,Anastasia Grymalska,Italy,False,False
379332,Jessika,Ponchet,Jessika Ponchet,France,False,False
885048,Jaimee,Fourlis,Jaimee Fourlis,Australia,False,False
314340,Amandine,Hesse,Amandine Hesse,France,False,False
329886,Myrtille,Georges,Myrtille Georges,France,False,False
110904,Sesil,Karatantcheva,Sesil Karatantcheva,Bulgaria,False,False
291516,Larra,Saez,Larra Saez,Spain,False,
122094,Pemra,Ozgen,Pemra Ozgen,Turkey,False,False
903456,Anna,Bondar,Anna Bondar,Hungary,False,False
667146,Renata,Zarazua,Renata Zarazua,Mexico,False,False
325062,Kimberley,Zimmermann,Kimberley Zimmermann,Belgium,False,False
304638,Deniz,Khazaniuk,Deniz Khazaniuk,Israel,False,False
1189266,En,Liang,En Liang,Chinese Taipei,False,
827856,Ashley,Kratzer,Ashley Kratzer,USA,False,False
372072,Olga,Doroshina,Olga Doroshina,Russia,False,False
724008,Nina,Stojanovic,Nina Stojanovic,Serbia,False,False
622182,Andreea,Rosca,Andreea Rosca,Romania,False,False
643974,Albon,In,Albon In,Switzerland,False,
286662,Grace,Min,Grace Min,USA,False,False
287268,Isabella,Shinikova,Isabella Shinikova,Bulgaria,False,False
1103754,Momoko,Kobori,Momoko Kobori,Japan,False,False
286740,Kai,Zhang,Kai Zhang,China,False,
433476,Katharina,Hobgarski,Katharina Hobgarski,Germany,False,False
623418,Elena,Ruse,Elena Ruse,Romania,False,False
664830,Greet,Minnen,Greet Minnen,Belgium,False,False
678486,Julia,Grabher,Julia Grabher,Austria,False,False
122136,Cagla,Buyukakcay,Cagla Buyukakcay,Turkey,False,False
356772,Mayo,Hibi,Mayo Hibi,Japan,False,False
300396,Katy,Dunne,Katy Dunne,United Kingdom,False,False
554664,Jana,Fett,Jana Fett,Croatia,False,False
198306,Olivia,Rogowska,Olivia Rogowska,Australia,False,False
278802,Ignatik,Cadantu,Ignatik Cadantu,Romania,False,
279918,Marina,Melnikova,Marina Melnikova,Russia,False,False
142152,Naomi,Broady,Naomi Broady,United Kingdom,False,False
385902,Hiroko,Kuwata,Hiroko Kuwata,Japan,False,False
334770,Deborah,Chiesa,Deborah Chiesa,Italy,False,False
874632,Sherazad,Reix,Sherazad Reix,France,False,False
236562,Valeria,Savinykh,Valeria Savinykh,Russia,False,False
299538,Mai,Minokoshi,Mai Minokoshi,Japan,False,False
254964,Katarzyna,Kawa,Katarzyna Kawa,Poland,False,False
303870,Tena,Lukas,Tena Lukas,Croatia,False,False
434280,Barbora,Štefková,Barbora Štefková,Czech Republic,False,False
123978,Kristina,Kucova,Kristina Kucova,Slovakia,False,False
115986,Urszula,Radwanska,Urszula Radwanska,Poland,True,False
295638,Jovana,Jovic,Jovana Jovic,Serbia,False,
361668,Nadia,Podoroska,Nadia Podoroska,Argentina,False,False
113880,Junri,Namigata,Junri Namigata,Japan,False,False
287922,Diana,Marcinkevica,Diana Marcinkevica,Latvia,False,False
357144,Ya,Lee,Ya Lee,Chinese Taipei,False,
1092336,Miriam,Kolodziejova,Miriam Kolodziejova,Czech Republic,False,False
325038,Marie,Benoit,Marie Benoit,Belgium,False,False
498786,Katerina,Stewart,Katerina Stewart,USA,False,False
307902,Robin,Anderson,Robin Anderson,USA,False,False
274842,Abbie,Myers,Abbie Myers,Australia,False,False
250434,Su,Jang,Su Jang,South Korea,False,
305502,Peangtarn,Plipuech,Peangtarn Plipuech,Thailand,False,False
412260,Risa,Ozaki,Risa Ozaki,Japan,False,False
311670,Valeriya,Strakhova,Valeriya Strakhova,Ukraine,False,False
427716,Naiktha,Bains,Naiktha Bains,United Kingdom,False,False
801516,Pranjala,Yadlapalli,Pranjala Yadlapalli,India,False,False
118398,Katarzyna,Piter,Katarzyna Piter,Poland,False,False
275220,Olga,Ianchuk,Olga Ianchuk,Ukraine,False,False
139542,Gail,Brodsky,Gail Brodsky,USA,False,False
350550,Natalija,Stevanovic,Natalija Stevanovic,Serbia,False,False
1336968,Ann,Li,Ann Li,USA,False,False
278580,Jesika,Maleckova,Jesika Maleckova,Czech Republic,False,False
286818,Ulrikke,Eikeri,Ulrikke Eikeri,Norway,False,False
1148754,Maria,Mateas,Maria Mateas,USA,False,False
403944,Harmony,Tan,Harmony Tan,France,False,False
1364598,Xinyu,Wang,Xinyu Wang,China,False,False
472722,Victoria,Rodriguez,Victoria Rodriguez,Mexico,False,False
577434,Jessica,Pieri,Jessica Pieri,Italy,False,False
150444,Jing-Jing,Lu,Jing-Jing Lu,China,False,False
273618,Daniela,Seguel,Daniela Seguel,Chile,False,False
1660290,Daria,Lopatetska,Daria Lopatetska,Ukraine,False,
529920,Audrey,Albie,Audrey Albie,France,False,False
245934,Reka,Jani,Reka Jani,Hungary,False,
417624,Maia,Lumsden,Maia Lumsden,United Kingdom,False,False
716988,Kaylah,Mcphee,Kaylah Mcphee,Australia,True,False
602058,Mariam,Bolkvadze,Mariam Bolkvadze,Georgia,False,False
794496,Alvarez,Guerrero,Alvarez Guerrero,Spain,False,
436560,Jaqueline,Cristian,Jaqueline Cristian,Romania,False,False
594798,Cristina,Bucsa,Cristina Bucsa,Spain,False,False
316158,Carol,Zhao,Carol Zhao,Canada,False,False
783756,Anastasia,Gasanova,Anastasia Gasanova,Russia,False,False
266514,Victoria,Bosio,Victoria Bosio,Argentina,False,False
389820,Oceane,Dodin,Oceane Dodin,France,False,False
225054,Irina,Falconi,Irina Falconi,USA,False,False
306006,Cindy,Burger,Cindy Burger,Netherlands,False,False
1147974,Shuyue,Ma,Shuyue Ma,China,False,False
349446,Stefania,Rubini,Stefania Rubini,Italy,False,False
483222,Haruka,Kaji,Haruka Kaji,Japan,False,False
1142610,Monika,Kilnarova,Monika Kilnarova,Czech Republic,False,
735792,Tessah,Andrianjafitrimo,Tessah Andrianjafitrimo,France,False,False
424716,Eri,Hozumi,Eri Hozumi,Japan,False,False
1189368,Yuliya,Hatouka,Yuliya Hatouka,Belarus,False,False
708588,Lena,Papadakis,Lena Papadakis,Germany,False,False
587982,Dalma,Galfi,Dalma Galfi,Hungary,False,False
806064,Berfu,Cengiz,Berfu Cengiz,Turkey,False,False
233820,Michaela,Honcová,Michaela Honcová,Slovakia,False,False
357984,Ana,Sanchez,Ana Sanchez,Mexico,False,False
398844,Mari,Osaka,Mari Osaka,Japan,True,False
110136,Sands,Mattek,Sands Mattek,USA,False,
383982,Polina,Leykina,Polina Leykina,Russia,False,False
316422,Manon,Arcangioli,Manon Arcangioli,France,False,False
279978,Andrea,Gamiz,Andrea Gamiz,Venezuela,False,False
1078860,Apisah,Tere,Apisah Tere,Papua New Guinea,False,
248166,Ekaterina,Yashina,Ekaterina Yashina,Russia,False,False
596322,Usue,Arconada,Usue Arconada,USA,False,False
1266096,Maja,Chwalinska,Maja Chwalinska,Poland,False,False
117180,Olga,Govortsova,Olga Govortsova,Belarus,False,False
534012,Katharina,Gerlach,Katharina Gerlach,Germany,False,False
807204,Xiaodi,You,Xiaodi You,China,False,False
424380,Rutuja,Bhosale,Rutuja Bhosale,India,False,False
255942,Zuzana,Zlochova,Zuzana Zlochova,Slovakia,False,
477378,Isabelle,Wallace,Isabelle Wallace,Australia,False,False
118020,Estrella,Cabeza-Candela,Estrella Cabeza-Candela,Spain,False,False
591654,Sophie,Chang,Sophie Chang,USA,False,False
124074,Alison,Bai,Alison Bai,Australia,False,False
297996,Maria,Sanchez,Maria Sanchez,USA,False,False
1145988,Yue,Yuan,Yue Yuan,China,False,False
119100,Ksenia,Lykina,Ksenia Lykina,Russia,False,False
311046,Carolina,Alves,Carolina Alves,Brazil,False,False
255948,Denisa,Satralova,Denisa Satralova,Czech Republic,False,
295038,Diaz,Parrizas,Diaz Parrizas,Spain,False,
857988,Tereza,Mihalikova,Tereza Mihalikova,Slovakia,False,False
113622,Vania,King,Vania King,USA,False,False
596442,Maddison,Inglis,Maddison Inglis,Australia,False,False
1188738,Zuleta,Maristany,Zuleta Maristany,Spain,False,
247152,Polina,Monova,Polina Monova,Russia,False,False
369648,Yana,Sizikova,Yana Sizikova,Russia,False,False
922908,Chihiro,Muramatsu,Chihiro Muramatsu,Japan,False,False
1520148,Moyuka,Uchijima,Moyuka Uchijima,Japan,False,False
827784,Kayla,Day,Kayla Day,USA,False,False
996756,Giuliana,Olmos,Giuliana Olmos,Mexico,False,False
299418,Miyabi,Inoue,Miyabi Inoue,Japan,False,False
418320,Anna,Danilina,Anna Danilina,Kazakhstan,False,False
477390,Olivia,Tjandramulia,Olivia Tjandramulia,Australia,False,False
350886,Victoria,Duval,Victoria Duval,USA,True,False
1185222,Mai,Hontama,Mai Hontama,Japan,False,False
601062,Elizabeth,Halbauer,Elizabeth Halbauer,USA,False,False
154998,Nigina,Abduraimova,Nigina Abduraimova,Uzbekistan,False,False
354018,Irina,Ramialison,Irina Ramialison,France,False,False
428916,Louisa,Chirico,Louisa Chirico,USA,False,False
1336500,Quinn,Gleason,Quinn Gleason,USA,False,False
225840,Erika,Sema,Erika Sema,Japan,False,False
265428,Sarra,Di,Sarra Di,Italy,False,
1185354,Belinda,Woolcock,Belinda Woolcock,Australia,False,False
414024,Georgia,Brescia,Georgia Brescia,Italy,False,
771540,Nina,Potocnik,Nina Potocnik,Slovenia,False,False
406470,Lina,Gjorcheska,Lina Gjorcheska,North Macedonia,False,False
300252,Catalina,Pella,Catalina Pella,Argentina,False,False
730572,Amina,Anshba,Amina Anshba,Russia,False,False
309918,Camilla,Rosatello,Camilla Rosatello,Italy,False,False
554616,Ao,Gai,Ao Gai,China,False,
300690,Gaia,Sanesi,Gaia Sanesi,Italy,False,False
219600,Nastja,Kolar,Nastja Kolar,Slovenia,False,False
454962,Emina,Bektas,Emina Bektas,USA,False,False
541656,Maegan,Manasse,Maegan Manasse,USA,False,False
310428,Sarah,Sekulic,Sarah Sekulic,Germany,False,
225030,Kai-Chen,Chang,Kai-Chen Chang,Chinese Taipei,False,False
311826,Alexa,Guarachi,Alexa Guarachi,Chile,False,False
561978,Irina,Fetecau,Irina Fetecau,Romania,False,False
304422,Lisa,Sabino,Lisa Sabino,Switzerland,False,False
398604,Miyu,Kato,Miyu Kato,Japan,False,False
259938,Martina,Caregaro,Martina Caregaro,Italy,False,False
227508,Amra,Sadikovic,Amra Sadikovic,Switzerland,False,False
864516,Sara,Cakarevic,Sara Cakarevic,France,False,False
358080,Ganna,Poznikhirenko,Ganna Poznikhirenko,Ukraine,False,False
274398,Alizé,Lim,Alizé Lim,France,False,False
404340,Helene,Scholsen,Helene Scholsen,Belgium,False,
1310094,Panna,Udvardy,Panna Udvardy,Hungary,False,False
331866,Gabriela,Lee,Gabriela Lee,Romania,False,False
322050,Miharu,Imanishi,Miharu Imanishi,Japan,False,False
1189194,Emiliana,Arango,Emiliana Arango,Colombia,False,False
1373364,Romy,Koelzer,Romy Koelzer,Germany,False,
295098,Aleksandrina,Naydenova,Aleksandrina Naydenova,,False,False
798576,Margot,Yerolymos,Margot Yerolymos,France,False,False
707700,Nagi,Hanatani,Nagi Hanatani,Japan,False,False
1142904,Julie,Gervais,Julie Gervais,France,False,False
1323564,Catherine,Mcnally,Catherine Mcnally,USA,False,
287826,Caroline,Werner,Caroline Werner,,False,
1103178,Ribera,Bassols,Ribera Bassols,Spain,False,
857664,Alexandra,Bozovic,Alexandra Bozovic,Australia,False,False
1035552,Jodie,Burrage,Jodie Burrage,United Kingdom,False,False
1489968,Hailey,Baptiste,Hailey Baptiste,USA,False,False
