id,name,city,country,surface,code,start_date,end_date,season,country_code
1516,L' Open 35 de Saint Malo,Saint Malo,France,Clay Outdoor,WTA,2022-05-02,2022-05-08,2022,FRA
1517,Trophee Lagardere,Paris,France,Clay Outdoor,WTA,2022-05-09,2022-05-15,2022,FRA
1491,Internazionali BNL d'Italia,Rome,Italy,Clay Outdoor,WTA,2022-05-09,2022-05-15,2022,ITA
1518,Liqui Moly Open 2022,Karlsruhe,Germany,Clay Outdoor,WTA,2022-05-10,2022-05-15,2022,DEU
1492,Grand Prix Sar La Princesse Lalla Meryem,Rabat,Morocco,Clay Outdoor,WTA,2022-05-15,2022-05-21,2022,MAR
1493,Internationaux de Strasbourg,Strasbourg,France,Clay Outdoor,WTA,2022-05-15,2022-05-21,2022,FRA
1494,Cologne Open,Cologne,Germany,Clay Outdoor,WTA,2022-05-15,2022-05-21,2022,DEU
1495,Roland Garros,Paris,France,Clay Outdoor,WTA,2022-05-22,2022-06-05,2022,FRA
1519,Makarska Open 125,Makarska,Croatia,Clay Outdoor,WTA,2022-05-31,2022-06-05,2022,HRV
1496,Rothesay Open Nottingham,Nottingham,Great Britain,Grass Outdoor,WTA,2022-06-06,2022-06-12,2022,False
1497,Libema Open,S'hertogenbosch,Netherlands,Grass Outdoor,WTA,2022-06-06,2022-06-12,2022,NLD
1520,BBVA Open Internacional de Valencia,Valencia,Spain,Clay Outdoor,WTA,2022-06-06,2022-06-12,2022,ESP
1521,Veneto Open Internazionali Confindustria Venezia e Rovigo,Gaiba,Italy,Grass Outdoor,WTA,2022-06-13,2022-06-19,2022,ITA
1499,bett1open,Berlin,Germany,Grass Outdoor,WTA,2022-06-13,2022-06-19,2022,DEU
1498,Rothesay Classic Birmingham,Birmingham,Great Britain,Grass Outdoor,WTA,2022-06-13,2022-06-19,2022,False
1500,Rothesay International Eastbourne,Eastbourne,Great Britain,Grass Outdoor,WTA,2022-06-19,2022-06-25,2022,False
1501,Bad Homburg Open presented by Engel & Voelkers,Bad Homburg,Germany,Grass Outdoor,WTA,2022-06-19,2022-06-25,2022,DEU
1502,The Championships,Wimbledon,Great Britain,Grass Outdoor,WTA,2022-06-27,2022-07-10,2022,False
1523,Grand Est Open 88,Contrexeville,France,Clay Outdoor,WTA,2022-07-04,2022-07-10,2022,FRA
1522,Nordea Open,Bastad,Sweden,Clay Outdoor,WTA,2022-07-04,2022-07-09,2022,SWE
1504,Ladies Open Lausanne,Lausanne,Switzerland,Clay Outdoor,WTA,2022-07-11,2022-07-17,2022,CHE
1503,Hungarian Grand Prix,Budapest,Hungary,Clay Outdoor,WTA,2022-07-11,2022-07-17,2022,HUN
1505,Hamburg European Open,Hamburg,Germany,Clay Outdoor,WTA,2022-07-17,2022-07-23,2022,DEU
1506,33rd Palermo Ladies Open,Palermo,Italy,Clay Outdoor,WTA,2022-07-18,2022-07-24,2022,ITA
1507,BNP Paribas Poland Open,Warsaw,Poland,Clay Outdoor,WTA,2022-07-25,2022-07-31,2022,POL
1508,Livesport Prague Open 2022,Prague,Czech Republic,Hard Outdoor,WTA,2022-07-25,2022-07-31,2022,CZE
